id,timestamp,pais,ciudad,canal,plataforma,medio_contacto,comentario,categoria,severidad,sentimiento
2483946e-1e78-4f99-9dac-10c010f5d523,2024-09-26T02:54:08,CO,CDMX,telefono,ios,chat,El servicio al cliente prometieron devolver la llamada y no lo hicieron. El agente Sofía tomó el caso.,servicio_cliente,media,-1.0
b0b0ab3d-1ec7-4d0f-adf8-8a4a6d17e8cc,2024-09-26T03:29:08,CO,Lima,email,android,email,El servicio al cliente cerraron el chat sin solución. El agente Luisa tomó el caso.,servicio_cliente,media,-0.3
8a4a9b3d-69a9-4dfe-864c-8bb09d5667a0,2024-09-26T03:45:08,CO,Quito,email,desktop,telefono,El televisor el precio subió de repente; el descuento era de 15% según la página.,precios,media,-0.7
944192f0-28d7-46f5-8737-f3fc419938e4,2024-09-26T05:53:08,UY,Santiago,email,desktop,email,En la web/app el carrito se vació solo al comprar un laptop. Intenté varias veces y nada.,ecommerce,media,-1.0
d0ba8e06-b8eb-470b-ba95-39c368fce0f6,2024-09-26T08:14:08,CO,Barcelona,whatsapp,android,redes,El pedido de mochila el repartidor no llamó al llegar con Deprisa en CDMX.,logistica,baja,-0.5
a6c94806-ea96-490b-b846-926898fb43d3,2024-09-26T08:27:08,PE,Santiago,telefono,desktop,redes,El servicio al cliente cerraron el chat sin solución. El agente Ana tomó el caso.,servicio_cliente,media,-1.0
ed39ad14-b5cf-41d8-8497-2546c82451a1,2024-09-26T09:31:08,PE,Madrid,web,android,whatsapp,El servicio al cliente me resolvieron en la primera llamada. El agente Pedro tomó el caso.,servicio_cliente,baja,0.8
106893ea-55ce-4f21-8b23-0f5454b53a61,2024-09-26T13:07:08,UY,Madrid,web,desktop,telefono,El servicio al cliente me atendieron de forma muy amable. El agente Ana tomó el caso.,servicio_cliente,baja,0.4
bab3f307-3c0f-4ccc-9810-9029f98090da,2024-09-26T14:50:08,ES,Cali,whatsapp,desktop,telefono,El pedido de mochila vino a otra dirección con UPS en Medellín.,logistica,alta,-1.0
b28d08b9-84e7-4892-9315-321785eb06b5,2024-09-26T15:45:08,CL,Barranquilla,telefono,ios,telefono,El smartwatch la competencia lo tiene más barato; el descuento era de 12% según la página.,precios,alta,-0.4
e0f07769-f3bb-4e90-98c6-9c3abb6fb264,2024-09-26T17:26:08,PE,Montevideo,whatsapp,desktop,redes,El teléfono el precio cambió en el checkout; el descuento era de 10% según la página.,precios,media,-0.4
2f13d41e-4b78-4e38-a084-a8c570158edf,2024-09-27T01:01:08,EC,Madrid,telefono,mobile_web,email,En la web/app no pude completar el checkout al comprar un monitor. Intenté varias veces y nada.,ecommerce,baja,-0.2
e268b3db-ef26-41af-b471-9e83be8303c6,2024-09-27T07:20:08,MX,Cali,web,desktop,whatsapp,En la web/app el seguimiento no se actualiza al comprar un laptop. Intenté varias veces y nada.,ecommerce,media,-0.2
feeada9c-9c1b-4f08-922d-b65f928e44d4,2024-09-27T07:24:08,AR,Barranquilla,whatsapp,desktop,whatsapp,El servicio al cliente no responden rápido. El agente María tomó el caso.,servicio_cliente,media,-1.0
411934ad-d81f-4b97-8026-9fb7ac846d35,2024-09-27T15:28:08,EC,Lima,telefono,ios,redes,En la web/app el cupón no funcionó al comprar un teléfono. Intenté varias veces y nada.,ecommerce,media,-0.2
903ab9ea-e78c-4732-8708-08d903fd77f4,2024-09-27T20:23:08,EC,Montevideo,redes,android,redes,El cafetera el precio cambió en el checkout; el descuento era de 20% según la página.,precios,alta,-0.7
8bb4f942-43ab-42b6-ad91-1bb32a467ffe,2024-09-27T21:32:08,CL,Lima,web,mobile_web,chat,El pedido de laptop no llegó en la franja de tarde con Estafeta en Cali.,logistica,alta,-1.0
43d2bf0d-701e-467c-a69c-b6d0a97a017f,2024-09-28T09:57:08,CL,Bogotá,email,android,redes,El zapatillas el precio cambió en el checkout; el descuento era de 10% según la página.,precios,media,-0.4
2442910d-24fb-453d-92ea-2a2ba305a922,2024-09-28T16:14:08,PE,Barcelona,whatsapp,desktop,whatsapp,El cámara el precio no incluye impuestos; el descuento era de 50% según la página.,precios,media,-1.0
79560c9b-0b1c-420c-bd6a-850165db7328,2024-09-29T00:47:08,CO,Cali,redes,mobile_web,chat,En la web/app la app se queda congelada al comprar un televisor. Intenté varias veces y nada.,ecommerce,media,-1.0
e26f5cf8-1a05-429c-8c29-578bb6863e18,2024-09-29T01:38:08,ES,Madrid,web,ios,telefono,El pedido de zapatillas vino a otra dirección con DHL en Quito.,logistica,baja,-1.0
36195a07-98c5-41af-bbd8-20e68e9dfc77,2024-09-29T05:30:08,ES,Montevideo,whatsapp,mobile_web,whatsapp,El servicio al cliente cerraron el chat sin solución. El agente María tomó el caso.,servicio_cliente,alta,-0.6
6174f3b5-fb49-4498-a237-d2e4a41376a0,2024-09-29T05:41:08,PE,CDMX,web,mobile_web,whatsapp,El servicio al cliente me resolvieron en la primera llamada. El agente Andrés tomó el caso.,servicio_cliente,baja,0.8
dcb525af-db9c-4eff-82ad-4c4f317a0909,2024-09-29T07:42:08,PE,Lima,web,desktop,whatsapp,El zapatillas el precio subió de repente; el descuento era de 25% según la página.,precios,media,-0.7
7f7a6f42-e7d1-42dc-a981-3aba9057f0f6,2024-09-29T19:27:08,CO,Lima,telefono,ios,redes,En la web/app la página se cayó al pagar al comprar un zapatillas. Intenté varias veces y nada.,ecommerce,media,-0.5
d010ea24-d630-441c-a70d-4adf0a838bdd,2024-09-29T23:17:08,UY,Madrid,redes,android,whatsapp,El zapatilla sel descuento no se aplicó; el descuento era de 15% según la página.,precios,media,-0.4
9baf615e-f123-4525-8e1d-6b3b41b3bc15,2024-09-30T01:48:08,ES,Madrid,email,ios,chat,En la web/app no recibí el correo de confirmación al comprar un teléfono. Intenté varias veces y nada.,ecommerce,media,-0.2
c0991032-91de-4e21-9abb-ac4b76edc129,2024-09-30T17:09:08,ES,Madrid,web,android,redes,El servicio al cliente me resolvieron en la primera llamada. El agente Pedro tomó el caso.,servicio_cliente,baja,0.6
314651f7-0809-4342-aa37-7f238cef62ff,2024-09-30T20:21:08,UY,Montevideo,app,mobile_web,redes,El servicio al cliente me resolvieron en la primera llamada. El agente Carlos tomó el caso.,servicio_cliente,baja,0.8
ff6ce530-6c01-4a57-989e-29faff3be6b2,2024-09-30T23:43:08,ES,Buenos Aires,web,desktop,telefono,El smartwatch el precio subió de repente; el descuento era de 12% según la página.,precios,alta,-0.4
25a39fb0-2fc2-43d0-9512-c80b379d31a6,2024-10-01T02:29:08,CL,Buenos Aires,telefono,desktop,redes,El servicio al cliente tardan más de 60 minutos en contestar. El agente Luisa tomó el caso.,servicio_cliente,baja,-1.0
5de39b04-3c7c-4764-a277-1c154ac4b037,2024-10-01T21:35:08,PE,Lima,web,ios,telefono,El pedido de televisor llegó con retraso de 7 días con UPS en Barcelona.,logistica,baja,-1.0
523bb468-8f9a-43c9-bea8-3a108b2728e0,2024-10-02T00:45:08,AR,CDMX,web,mobile_web,chat,El pedido de televisor llegó con retraso de 5 días con UPS en Lima.,logistica,baja,-1.0
4daacc41-cb4d-4581-925b-23666f7ca129,2024-10-02T03:10:08,PE,Buenos Aires,web,ios,redes,El televisor el precio subió de repente; el descuento era de 15% según la página.,precios,media,-0.7
3a0f75de-df47-4b26-80dd-3cbae12b9dde,2024-10-02T04:34:08,AR,Madrid,whatsapp,mobile_web,chat,El servicio al cliente no responden rápido. El agente Juan tomó el caso.,servicio_cliente,media,-1.0
6b0207c8-49d1-4e53-bab1-2e280cd0116c,2024-10-02T05:43:08,CO,Cali,redes,desktop,email,El peddio de cámara llegó dañado con Andreani en Buenos Aires.,logistica,baja,-0.5
0c2af974-915b-4d7a-bf4e-493e6ea0bb4b,2024-10-02T16:09:08,AR,CDMX,email,desktop,telefono,El servicio al cliente tardan más de 15 minutos en contestar. El agente Ana tomó el caso.,servicio_cliente,alta,-1.0
c58eaf2c-5f79-44ba-85a5-da0d9eb3ae3d,2024-10-02T17:11:08,PE,CDMX,email,android,redes,El libro el precio cambió en el checkout; el descuento era de 10% según la página.,precios,media,-0.7
9a796f82-f7a3-4557-a649-b7f77c89c0a5,2024-10-02T19:45:08,ES,Lima,telefono,mobile_web,telefono,En la web/app no pude completar el checkout al comprar una udífonos. Intenté varias veces y nada.,ecommerce,media,-0.5
d7c3a2ff-3720-4307-a178-784a95785efb,2024-10-02T20:15:08,CL,Madrid,telefono,android,redes,El servicio al cliente tardan más de 15 minutos en contestar. El agente Luisa tomó el caso.,servicio_cliente,alta,-0.3
b62e1cae-aaf4-44e7-9123-cef87d3fb2dc,2024-10-02T20:31:08,CL,Medellín,app,mobile_web,whatsapp,En la web/app no acepta mi tarjeta al comprar un monitor. Intenté varias veces y nada.,ecommerce,media,-0.2
f76c27f0-fd6c-47c4-9a81-c5fe4c694856,2024-10-03T00:16:08,UY,Cali,telefono,android,chat,El servicio al cliente me pasaron de un agente a otro. El agente Pedro tomó el caso.,servicio_cliente,alta,-1.0
5cfec957-e5df-49c8-804c-46b23bde9daa,2024-10-03T02:15:08,AR,Santiago,app,mobile_web,telefono,El servicoi al cliente cerraron el chat sin solución. El agente Sofía tomó el caso.,servicio_cliente,baja,-0.6
c29c11f8-0fd0-421f-ad5b-b68af858ceb1,2024-10-03T03:38:08,CO,Quito,redes,ios,chat,En la web/app la página se cayó al pagar al comprar un audífonos. Intenté varias veces y nada.,ecommerce,media,-1.0
096e0d5d-4b2b-4e70-85f2-79ebfc432b0e,2024-10-03T08:37:08,CO,Quito,web,desktop,chat,El servicio al cliente no entendieron mi problema. El agente Juan tomó el caso.,servicio_cliente,media,-1.0
0cc6c55a-e490-4696-a8fb-9feb366d8489,2024-10-03T09:05:08,ES,Santiago,web,android,email,El servicio al cliente tardan más de 30 minutos en contestar. El agente Ana tomó el caso.,servicio_cliente,alta,-0.3
829570f5-45fb-43fe-a959-4b10d2698d22,2024-10-03T09:40:08,CO,Bogotá,telefono,desktop,telefono,El libro el precio subió de repente; el descuento era de 30% según la página.,precios,alta,-0.7
fcf57ae9-f0d1-4f70-bb56-da50f5a1a3f9,2024-10-03T14:04:08,AR,Santiago,telefono,mobile_web,whatsapp,El pedido de cafetera el repartidor no llamó al llegar con DHL en Medellín.,logistica,alta,-0.5
d03ecf45-dfd1-40ac-ae15-b7bd16a66d33,2024-10-04T07:15:08,MX,Montevideo,whatsapp,mobile_web,redes,En la web/app el carrito se vació solo al comprar un audífonos. Intenté varias veces y nada.,ecommerce,baja,-0.5
a3c1c669-02f5-40a6-bc6b-783fb0070db5,2024-10-04T10:22:08,CO,Bogotá,whatsapp,android,telefono,El servicio al cliente cerraron el chat sin solución. El agente Ana tomó el caso.,servicio_cliente,alta,-1.0
e627baae-95d6-4fc1-aaa7-b12c317bfd50,2024-10-04T12:15:08,PE,Quito,app,desktop,chat,El servicio al cliente me resolvieron en la primera llamada. El agente Luisa tomó el caso.,servicio_cliente,baja,0.6
cfcc7303-a7cd-49fa-b9f4-6e360fd2abbe,2024-10-04T13:42:08,EC,Buenos Aires,web,mobile_web,chat,El audífonos el descuento no se aplicó; el descuento era de 10% según la página.,precios,media,-1.0
22e16c4e-a73a-45e5-9d88-62bbcff4eb97,2024-10-04T15:08:08,AR,Medellín,redes,mobile_web,chat,El libro los gastos de envío son muy altos; el descuento era de 5% según la página.,precios,media,-0.4
a6809e5c-267b-4260-b4b3-1af62d54e4b7,2024-10-05T01:44:08,AR,Barranquilla,redes,ios,email,El pedido de libro la caja llegó mojada con Estafeat en Quito.,logistica,media,-1.0
2aea495e-3dac-4aaf-9004-b2235bf3cc38,2024-10-05T05:06:08,CO,CDMX,app,android,chat,El audífonos mostraba un precio y cobró otro; el descuento era de 50% según la página.,precios,media,-0.4
6fc67670-9118-4446-8c8f-aa1d62846a56,2024-10-05T06:53:08,UY,Cali,web,desktop,telefono,El monitor no respetaron el precio de oferta; el descuento era de 50% según la página.,precios,media,-1.0
28b1bd61-5d04-4bc8-a1e3-4b5f02e943fc,2024-10-05T13:18:08,EC,Quito,app,ios,chat,En la web/app la app se queda congelada al comprar un laptop. Intenté varias veces y nada.,ecommerce,alta,-0.2
88a84245-e748-4890-8c4b-21cccac8bb7f,2024-10-05T13:20:08,MX,Montevideo,redes,android,email,El mochila el descuento no se aplicó; el descuento era de 5% según la página.,precios,media,-0.4
c191832d-6b0a-40e6-8d7f-35c120fe1430,2024-10-05T14:05:08,ES,Lima,email,android,telefono,El laptop la competencia lo tiene más barato; el descuento era de 30% según la página.,precios,media,-1.0
c46f1b6f-4466-47a6-b759-bae82f6d8c94,2024-10-05T15:44:08,CL,Madrid,email,android,chat,El pedido de televisor la caja llegó mojada con Deprisa en Barcelona.,logistica,alta,-1.0
272c70cd-dea7-4146-a710-84b5beec77bb,2024-10-05T22:12:08,UY,Madrid,email,mobile_web,whatsapp,El pedido de monitor vino incompleto con Servientrega en Cali.,logistica,baja,-1.0
0b0f2129-aafa-4059-ba8e-0f612cc6746d,2024-10-06T01:46:08,AR,Buenos Aires,whatsapp,android,whatsapp,El servicio al cliente me pasaron de un agente a otro. El agente Luisa tomó el caso.,servicio_cliente,alta,-0.6
149f8276-0b47-46f6-9a1c-cfd807e251d5,2024-10-06T04:47:08,AR,Madrid,whatsapp,mobile_web,email,En la web/app no acepta mi tarjeta al comprar un monitor. Intenté varias veces y nada.,ecommerce,media,-1.0
9e5c44ca-2e2e-495f-be89-7eea42bc081c,2024-10-06T10:31:08,CO,CDMX,whatsapp,desktop,telefono,El servicio al cliente prometieron devolver la llamada y no lo hicieron. El agente Sofía tomó el caso.,servicio_cliente,media,-0.3
30ce9e5d-9922-4558-b1de-9e52afa42090,2024-10-06T11:54:08,EC,Montevideo,redes,android,email,En la web/app no acepta mi tarjeta al comprar un audífonos. Intenté varias veces y nada.,ecommerce,media,-0.2
3d662aef-c517-4e0b-8e80-8dc6be170adf,2024-10-06T15:26:08,PE,Santiago,email,desktop,redes,El teléfono el precio cambió en el checkout; el descuento era de 15% según la página.,precios,media,-0.7
8455868e-afea-488c-a512-a8ad1e0d14d6,2024-10-06T17:16:08,UY,Montevideo,web,ios,telefono,En la web/app el seguimiento no se actualiza al comprar un audífonos. Intenté varias veces y nada.,ecommerce,alta,-1.0
af386f58-9532-48e7-a2e1-a30436926090,2024-10-06T17:18:08,PE,Medellín,app,ios,redes,El smartwatch el precio no incluye impuestos; el descuento era de 5% según la página.,precios,media,-0.4
b1b0cb5c-de7c-4e78-ae4c-c2924cf8f6da,2024-10-06T17:57:08,AR,Santiago,telefono,android,telefono,El cafetera la competencia lo tiene más barato; el descuento era de 10% según la página.,precios,media,-0.7
eb20887e-e08d-4d4c-b12a-486db12a7780,2024-10-06T19:34:08,ES,Madrid,whatsapp,android,chat,El servicio al cliente me resolvieron en la primera llamada. El agente Pedro tomó el caso.,servicio_cliente,baja,0.8
785806dd-9918-4e55-bd32-6af6332e5edc,2024-10-06T22:17:08,CO,Santiago,redes,mobile_web,redes,En la web/app no acepta mi tarjeta al comprar un impresora. Intenté varias veces y nada.,ecommerce,media,-0.2
b1d553dc-5c8c-4c06-8b6e-b3d92acba086,2024-10-07T00:04:08,UY,Montevideo,email,android,whatsapp,En la web/app el carrito se vació solo al comprar un libro. Intenté varias veces y nada.,ecommerce,media,-0.2
0f35464a-37d2-4b06-ab53-05994e3266a7,2024-10-07T00:44:08,CO,CDMX,telefono,ios,telefono,El libro el precio cambió en el checkout; el descuento era de 50% según la página.,precios,media,-0.4
1dcd68d1-8bb9-42a2-a82d-6f71b17bb896,2024-10-07T01:51:08,AR,Barranquilla,email,ios,whatsapp,El pedido de audífonos se perdió en el transporte con Deprisa en Barranquilla.,logistica,baja,-0.5
7a02460e-b8b6-452c-a65a-c95a5647a451,2024-10-07T04:37:08,UY,Lima,web,desktop,telefono,El servicio al cliente me resolvieron en la primera llamada. El agente Carlos tomó el caso.,servicio_cliente,baja,0.8
4becfbf5-02d0-454e-883f-22c7a981cf30,2024-10-07T05:02:08,AR,Barcelona,telefono,desktop,chat,El cámara el descuento no se aplicó; el descuento era de 30% según la página.,precios,alta,-0.4
e1995bf3-6828-4283-a605-1f8a6af42553,2024-10-07T06:19:08,UY,Lima,whatsapp,desktop,chat,El laptop el descuento no se aplicó; el descuento era de 40% según la página.,precios,alta,-1.0
e7aa06d5-2136-40f8-b893-ca67dbb95bb8,2024-10-07T13:54:08,UY,Bogotá,app,mobile_web,email,En la web/app la página se cayó al pagar al comprar un televisor. Intenté varias veces y nada.,ecommerce,baja,-0.2
507c8823-0d64-4edd-a32d-d92bbfcc0f82,2024-10-07T20:06:08,PE,Quito,whatsapp,ios,whatsapp,El servicio al cliente me atendieron de forma muy amable. El agente Luisa tomó el caso.,servicio_cliente,baja,0.6
f5236b97-43f7-4a69-9431-02f4f53c04b1,2024-10-08T04:49:08,MX,Madrid,redes,ios,redes,El servicio al cliente tardan más de 3 minutos en contestar. El agente Luisa tomó el caso.,servicio_cliente,alta,-0.6
aa8d296c-066f-4d9b-becb-681649cfc3a4,2024-10-08T05:25:08,EC,Quito,email,ios,chat,En la web/app la app se queda congelada al comprar un laptop. Intenté varias veces y nada.,ecommerce,media,-1.0
ec4e0d39-31dd-4b59-9279-e804e70eca07,2024-10-08T05:42:08,CO,Quito,email,mobile_web,redes,El tablet no respetaron el precio de oferta; el descuento era de 40% según la página.,precios,media,-0.7
80059524-9fab-4a19-8d2f-406367d0a585,2024-10-08T09:02:08,PE,Barranquilla,web,android,whatsapp,El pedido de cámara vino a otra dirección con 99minutos en Medellín.,logistica,alta,-1.0
da5ba373-fa35-40ba-8e22-6fd8f93d8d86,2024-10-09T04:35:08,ES,Montevideo,telefono,mobile_web,telefono,El pedido de zapatillas el repartidor no llamó al llegar con Deprisa en CDMX.,logistica,media,-1.0
09bce405-d706-40b7-9f36-03f6ee3daea2,2024-10-09T15:20:08,AR,Bogotá,web,android,redes,El servicio al cliente prometieron devolver la llamada y no lo hicieron. El agente Andrés tomó el caso.,servicio_cliente,media,-0.3
8f1a6507-e786-4117-960a-3c80a831a8f8,2024-10-09T22:11:08,MX,Santiago,app,android,email,El pedido de teléfono el repartidor no llamó al llegar con FedEx en Buenos Aires.,logistica,baja,-1.0
f3e27723-1d6f-4834-ad13-b9b223fbe81b,2024-10-10T02:36:08,CO,Cali,telefono,desktop,whatsapp,El peiddo de smartwatch el repartidor no llamó al llegar con UPS en Cali.,logistica,media,-0.5
9a89faa2-7310-4fef-b192-ade42ef1a060,2024-10-10T03:18:08,ES,Santiago,web,desktop,chat,En la web/app la app se queda congelada al comprar un laptop. Intenté varias veces y nada.,ecommerce,baja,-0.5
a99ca4b5-0387-4f33-963d-25102ebcff43,2024-10-10T05:56:08,CO,Santiago,telefono,mobile_web,chat,El servicio al cliente tardan más de 15 minutos en contestar. El agente Luisa tomó el cas.o,servicio_cliente,media,-1.0
ebd397b3-3330-42d2-be20-1a07d3a0019a,2024-10-10T08:14:08,UY,Medellín,whatsapp,android,chat,El teléfono no respetaron el precio de oferta; el descuento era de 12% según la página.,precios,alta,-1.0
bb248dd2-bc97-4b4d-99d7-34a1a50d0b87,2024-10-10T10:25:08,PE,CDMX,app,android,whatsapp,El pedido de smartwatch vino a otra dirección con UPS en Buenos Aires.,logistica,alta,-1.0
3bb87790-4b8e-47d8-897a-d263205f0f9c,2024-10-10T11:53:08,EC,Lima,redes,ios,telefono,En la web/app no pude completar el checkout al comprar un monitor. Intenté varias veces y nada.,ecommerce,media,-0.5
fd9978bd-3372-4df6-a863-4f4d28a7a26b,2024-10-10T12:00:08,PE,Barranquilla,telefono,android,telefono,El mochila los gastos de envío son muy altos; el descuento era de 40% según la página.,precios,alta,-1.0
9a3f8df9-e94d-4a00-af43-4282edf4b846,2024-10-10T18:55:08,PE,Barranquilla,web,desktop,redes,El pedido de monitor no llegó en la franja de tarde con 99minutos en Cali.,logistica,media,-1.0
86558d0e-bee6-40d2-8f0c-d2a38bd8f9ca,2024-10-11T03:47:08,EC,Montevideo,web,android,telefono,El audífonos mostraba un precio y cobró otro; el descuento era de 30% según la página.,precios,media,-0.7
f5024a4e-14b3-46a6-90e5-7aeb3e826e65,2024-10-11T10:47:08,ES,Barranquilla,redes,desktop,email,En la web/app el carrito se vació solo al comprar un teléfono. Intenté varias veces y nada.,ecommerce,media,-0.5
ae5b66db-8f65-4053-ad22-f7e761de4c85,2024-10-12T00:50:08,ES,Montevideo,app,desktop,telefono,El zapatillas los gastos de envío son muy altos; el descuento era de 50% según la página.,precios,media,-1.0
e89076f5-5afc-40cc-9ddc-536c88f5a00b,2024-10-12T08:55:08,ES,Cali,email,ios,chat,En la web/app el cupón no funcionó al ocmprar un monitor. Intenté varias veces y nada.,ecommerce,alta,-1.0
762ce13b-d187-498c-bca3-87f676018013,2024-10-12T16:07:08,AR,Medellín,app,ios,redes,El pedido de zapatillas el repartidor no llamó al llegar con Servientrega en Lima.,logistica,alta,-1.0
53be8e59-89c4-45ba-87a5-7c9c16feb1c9,2024-10-13T11:52:08,CO,Quito,telefono,android,whatsapp,El monitor no respetaron el precio de oferta; el descuento era de 50% según la página.,precios,baja,-1.0
ab31efa6-9475-4e13-8b40-ae55a13517a4,2024-10-14T02:20:08,PE,Madrid,redes,desktop,chat,En la web/app el seguimiento no se actualiza al comprar un impresora. Intenté varias veces y nada.,ecommerce,alta,-0.5
a8586838-da36-4ee3-a66a-eaeb6b43e8c8,2024-10-14T05:35:08,PE,Montevideo,email,desktop,email,El servicio al cliente no entendieron mi problema. El agente Luisa tomó el caso.,servicio_cliente,media,-0.3
fcd78661-c08a-4309-9d36-a82d27883bf5,2024-10-14T05:49:08,AR,Santiago,redes,ios,chat,El pedido de monitor llegó dañado con 99minutos en Barcelona.,logistica,baja,-1.0
df5c69b1-b2df-4a4e-91fa-c9a54b741a39,2024-10-14T09:52:08,EC,Cali,web,android,email,El audífonos no respetaron el precio de oferta; el descuento era de 50% según la página.,precios,media,-1.0
4c92128f-5027-403b-8259-5558c8735096,2024-10-14T10:38:08,UY,Montevideo,redes,android,telefono,El servicio al cliente me pasaron de un agente a otro. El agente Pedro tomó el caso.,servicio_cliente,alta,-1.0
c48010c7-bc04-43ca-a07c-feb4099b78eb,2024-10-15T01:43:08,EC,Medellín,email,android,redes,El pedido de cafetera la caja llegó mojada con Andreani en CDMX.,logistica,media,-1.0
9542dc1b-c74f-46c3-9e7e-38e9f6714152,2024-10-15T12:53:08,MX,Santiago,web,ios,chat,El libro mostraba un precio y cobró otro; el descuento era de 15% según la página.,precios,alta,-0.7
62f8ddeb-ef0a-4f6b-81ce-eb91e2841f18,2024-10-15T14:09:08,UY,Medellín,redes,mobile_web,email,En la web/app la página se cayó al pagar al comprar un zapatillas. Intenté varias veces y nada.,ecommerce,media,-1.0
87a86c08-f49e-4f1b-88ef-d4681bc0e4e0,2024-10-15T15:41:08,ES,Bogotá,whatsapp,desktop,redes,El pedido de cámara no llegó en la franja de noche con Andreani en CDMX.,logistica,alta,-1.0
2e5d1173-cf9c-445f-a9bd-80fb6db78985,2024-10-15T15:59:08,UY,Madrid,email,desktop,whatsapp,El servicio al cliente cerraron el chat sin solución. El agente Juan tomó el caso.,servicio_cliente,alta,-1.0
74853820-b0e3-4375-a5b4-9636390a5465,2024-10-15T17:22:08,CL,Barranquilla,telefono,desktop,whatsapp,El servicio al cliente no entendieron mi problema. El agente Ana tomó el caso.,servicio_cliente,media,-0.6
7a61ec29-48b3-48ec-a00f-b250756f6855,2024-10-15T23:13:08,AR,Barcelona,app,mobile_web,telefono,El servicio al cliente prometieron devolver la llamada y no lo hicieron. El agente Luisa tomó el caso.,servicio_cliente,media,-1.0
a7c070a7-b7ae-467c-9669-8bc7540dab03,2024-10-15T23:17:08,CL,CDMX,app,mobile_web,email,El pedido de teléfono la caja llegó mojada con Andreani en Barcelona.,logistica,critica,-1.0
fd93eca2-1921-4ed7-b0e0-629ffce240fe,2024-10-16T03:05:08,PE,Lima,web,mobile_web,redes,En la web/app el carrito se vació solo al comprar un televisor. Intenté varias veces y nada.,ecommerce,alta,-0.2
e4ea82d4-2ad4-46d1-aa14-c5a0ceab08b2,2024-10-16T06:46:08,PE,Cali,telefono,ios,email,El servicio al cliente no responden rápido. El agente Andrés tomó el caso.,servicio_cliente,media,-0.6
f37b27d9-ef99-4698-8614-b8464004b6d3,2024-10-16T10:11:08,ES,Barranquilla,redes,ios,whatsapp,El mochila el descuento no se aplicó; el descuento era de 50% según la página.,precios,baja,-1.0
cc4f5114-a03d-4677-bfac-302bb8aecc10,2024-10-16T12:45:08,ES,Medellín,email,ios,email,En la web/app la página se cayó al pagar al comprar un cámara. Intenté varias veces y nada.,ecommerce,baja,-0.5
39c09c5c-4911-4965-82a7-1c47c6be6927,2024-10-16T13:31:08,CO,Madrid,whatsapp,desktop,whatsapp,El zapatillas no respetaron el precio de oferta; el descuento era de 40% según la página.,precios,media,-0.7
3d74d397-baf9-44b1-812e-f871cbd21a8c,2024-10-16T13:31:08,ES,Montevideo,whatsapp,ios,chat,En la web/app el cupón no funcionó al comprar un televisor. Intenté varias veces y nada.,ecommerce,media,-0.2
29a351c0-b9e9-4e74-9f3d-28cc16f6b663,2024-10-16T20:35:08,MX,Bogotá,email,android,telefono,El servicio al cliente me atendieron de forma muy amable. El agente Sofía tomó el caso.,servicio_cliente,baja,0.4
5cd5cc0b-cd6e-4fc4-9d45-09a35b78c8e2,2024-10-16T20:56:08,UY,Cali,email,ios,email,El smartwatch mostraba un precio y cobró otro; el descuento era de 40% según la página.,precios,baja,-0.4
ab075044-7145-4b9c-849a-02e7de63670d,2024-10-16T23:13:08,MX,Madrid,web,android,chat,El pedido de audífonos se perdió en el transporte con Deprisa en Medellín.,logistica,media,-1.0
d21ba7ca-3d64-40a0-b676-1c99a9a2964c,2024-10-16T23:32:08,AR,Cali,telefono,android,redes,En la web/app el cupón no funcionó al comprar un zapatillas. Intenté varias veces y nada.,ecommerce,baja,-1.0
3f2e60c9-9037-4c35-b9d4-898c497602c4,2024-10-17T01:58:08,CL,Madrid,email,desktop,chat,El servicio al cliente no entendieron mi problema. El agente Sofía tomó el caso.,servicio_cliente,media,-0.3
05fe3e6a-aebd-44b8-b4ba-70909b10fde1,2024-10-17T04:41:08,EC,Montevideo,telefono,mobile_web,chat,El audífonos mostraba un precio y cobró otro; el descuento era de 50% según la página.,precios,alta,-0.7
d5f18e5d-26a6-4c57-bdd4-3d8174388dee,2024-10-17T18:24:08,CO,Santiago,whatsapp,desktop,redes,El pedido de smartwatch la caja llegó mojada con Deprisa en Barcelona.,logistica,alta,-1.0
c6be05fa-0aba-42f9-98a8-287bb94b98e3,2024-10-17T23:28:08,EC,Buenos Aires,web,mobile_web,email,El servicio al cliente no responden rápido. El agente Sofía tomó el caso.,servicio_cliente,alta,-1.0
8fdd9c44-6bcb-455c-883e-995678490c7b,2024-10-18T00:54:08,EC,CDMX,whatsapp,mobile_web,email,El pedido de teléfono vino a otra dirección con 99minutos en Santiago.,logistica,media,-1.0
f10366af-ec51-4764-a10a-1b2378c6cc67,2024-10-18T06:40:08,MX,Quito,telefono,android,chat,El laptop no respetaron el precio de oferta; el descuento era de 10% según la página.,precios,baja,-0.4
41458221-17c7-4328-bb83-a43d37821477,2024-10-18T16:53:08,AR,Santiago,web,desktop,email,El cámara los gastos de envío son muy altos; el descuento era de 5% según la página.,precios,media,-1.0
56e4f615-3b9a-499e-9c3a-54d78402fa3d,2024-10-18T17:05:08,UY,CDMX,web,ios,telefono,El servicio al cliente me atendieron de forma muy amable. El agente Ana tomó el caso.,servicio_cliente,baja,0.6
885374b1-cfdd-4c39-9d2c-04144f455402,2024-10-18T18:23:08,MX,Medellín,web,ios,redes,El pedido de laptop llegó dañado con UPS en Buenos Aires.,logistica,media,-0.5
